date,keyword,hits
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,34.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,0.0
08/01/2025,kharid_dollar,
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,46.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,0.0
08/01/2025,foroosh_dollar,
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,0.0
08/01/2025,dollar_farda,
08/01/2025,nerkh_arz,0.0
08/01/2025,nerkh_arz,100.0
08/01/2025,nerkh_arz,0.0
08/01/2025,nerkh_arz,0.0
08/01/2025,nerkh_arz,0.0
08/01/2025,nerkh_arz,0.0
08/01/2025,nerkh_arz,0.0
08/01/2025,nerkh_arz,0.0
08/01/2025,nerkh_arz,0.0
08/01/2025,nerkh_arz,0.0
08/01/2025,nerkh_arz,0.0
08/01/2025,nerkh_arz,0.0
08/01/2025,nerkh_arz,0.0
08/01/2025,nerkh_arz,0.0
08/01/2025,nerkh_arz,0.0
08/01/2025,nerkh_arz,0.0
08/01/2025,nerkh_arz,0.0
08/01/2025,nerkh_arz,0.0
08/01/2025,nerkh_arz,0.0
